MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"1","창원","성인","일반","41","관리자","참가","20250117","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 본운동:서서 다리 뒤로 차기,서서 뒤꿈치 들기,한발 서서 균형잡기,앉았다 일어서기,걷기,실내 자전거타기,트레드밀에서 걷기,줄넘기","M"
"1","동작","어르신","일반","71","관리자","참가","20250117","준비운동:전신 루틴 스트레칭 / 본운동:앉아서 다리 펴기,물속에서 걷기,덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,플렉스 바 비틀기 / 정리운동:전신 루틴 스트레칭","M"
"4","스포원(금정)","성인","일반","51","관리자","2등급","20250117","본운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,짐볼을 이용한 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭","F"
"1","고양","성인","일반","26","관리자","3등급","20250117","준비운동:윗몸올리기 ,누워서 다리 들어올리기,누워서 다리 좌우로 움직이기,누워서 수직으로 다리 들어올리기","F"
"1","스포원(금정)","성인","일반","19","관리자","참가","20250117","준비운동:목 스트레칭,엉덩이 스트레칭,넙다리 안쪽 스트레칭 / 본운동:윗몸올리기 ,앉아서 엉덩관절 굽히기,계단 뛰어 오르기,짐볼 윗몸올리기,소파를 이용한 윗몸올리기,앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기 / 정리운동:전신 루틴 스트레칭","M"
"2","사천","성인","일반","28","관리자","참가","20250117","준비운동:전신 루틴 스트레칭,달리기 / 본운동:턱걸이,웨이트 트레이닝  루틴프로그램,조깅,팔벌려뛰기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"3","안산","어르신","일반","70","관리자","2등급","20250117","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭 / 본운동:덤벨 잡고 뒤꿈치 들기,앉아서 뒤로 당기기,앉아서 당겨 내리기,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭 / 정리운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭","F"
"1","연제","성인","일반","20","관리자","참가","20250117","준비운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭 / 본운동:달리기,뛰어 내렸다가 바로 점프하기,무릎 높여 제자리 달리기,사다리 옆으로 발 옮기기,계단 두 칸씩 뛰기 / 정리운동:윗몸올리기 ,발 닿기","M"
"1","진천","청소년","일반","13","관리자","참가","20250117","준비운동:발목 돌리기,발 끝 당기기,아기자세,휴식자세","M"
"1","진천","유소년","일반","11","관리자","참가","20250117","준비운동:무릎 굽혀 가슴 닿기,발바닥 마주대고 끌어당기기,다리 굽혀(W자) 상체 뒤로 눕기,발목 얹고 다리 잡아당기기 / 정리운동:무릎 대고 상체 뒤로 젖히기,엎드려 상체 들어올리기,엎드려 교차 발 잡아당기기,한 발 뒤로 빼고 앞으로 굽히기","F"
"1","고양","성인","일반","22","관리자","3등급","20250117","준비운동:달리기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기","M"
"5","양평","어르신","일반","79","관리자","참가","20250117","준비운동:대퇴이두근 스트레칭,엉덩이 스트레칭 / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,덤벨 잡고 뒤꿈치 들기 / 정리운동:베개 밟고 서기,베개 밟고 두발 모아 서기","M"
"2","의정부","성인","일반","27","관리자","참가","20250117","준비운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭 / 본운동:앉았다 일어서면서 점프하기,버피운동,실내 자전거타기,계단 뛰어 오르기,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,저항밴드 운동  루틴프로그램 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"4","영동","성인","출장","63","관리자","참가","20250117","준비운동:넙다리 뒤쪽 스트레칭,하지 루틴 스트레칭1,전신 루틴 스트레칭,옆으로 누워서팔 앞으로 당기기 / 본운동:엎드려 버티기,엎드려서 팔 다리 들기,의자 앞에서 앉았다 일어서기,소파를 이용한 윗몸올리기 / 정리운동:하지 루틴 스트레칭2,허리 스트레칭,엉덩이 스트레칭","M"
"1","진천","청소년","일반","15","관리자","참가","20250117","준비운동:발목 돌리기,발 끝 당기기,아기자세,휴식자세","M"
"4","영동","어르신","출장","69","관리자","3등급","20250117","준비운동:가슴 스트레칭,팔꿈치 맞닿아 원그리기,동적 스트레칭 루틴프로그램 / 본운동:밴드 걸고 누워서 다리 들어올리기,고정식 트레드밀에서 걷기,고정식 자전거 타기 / 정리운동:전신 루틴 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭2","M"
"4","양평","성인","일반","63","관리자","2등급","20250117","본운동:앉았다 일어서기,계단 올라갔다 내려오기 / 정리운동:옆구리 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","영동","성인","출장","58","관리자","참가","20250117","본운동:누워서 배가로근 수축 II,윗몸올리기  / 정리운동:허리 스트레칭,배스트레칭,옆구리 스트레칭","M"
"1","영동","성인","출장","62","관리자","3등급","20250117","준비운동:하지 루틴 스트레칭2,상지 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:턱걸이,윗몸올리기 ,엎드려 버티기,팔굽혀펴기 / 정리운동:걷기,달리기,실내 자전거타기,트레드밀에서 걷기","F"
"3","세종","어르신","일반","68","관리자","3등급","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:허리 스트레칭,배스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭 / 정리운동:전신 루틴 스트레칭","F"
"1","진천","어르신","일반","66","관리자","3등급","20250117","준비운동:몸통 비틀기,고관절 스트레칭,엉덩이 스트레칭 / 본운동:덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 펴기 / 정리운동:대퇴사두근 스트레칭,종아리 스트레칭,내전근 스트레칭","F"
"6","광주","성인","일반","64","관리자","2등급","20250117","준비운동:테이블 이용하여 팔 옆으로 벌리기","M"
"1","영동","성인","출장","32","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:작은 공을 이용한 동적 루틴 스트레칭 ,자가근막이완술 루틴 스트레칭,턱걸이,엎드려 버티기,계단 뛰어 오르기,버피운동 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","광주","성인","일반","63","관리자","참가","20250117","준비운동:옆으로 누워서팔 앞으로 당기기","M"
"1","영동","성인","출장","64","관리자","2등급","20250117","준비운동:전신 루틴 스트레칭 / 본운동:서서 다리로 탄력밴드 당기기 II,서서 탄력밴드 당겨내리기/올리기,의자에 앉아 다리 뻗어 올리기,윗몸 말아 올리기,사다리 좌우 뛰기 / 정리운동:전신 루틴 스트레칭","M"
"2","영동","어르신","출장","66","관리자","3등급","20250117","준비운동:가슴 스트레칭,팔꿈치 맞닿아 원그리기 / 본운동:고정식 트레드밀에서 걷기,스텝박스,서서 팔꿈치 펴기,밴드 걸고 누워서 다리 들어올리기,아래 팔 스트레칭 / 정리운동:어깨 스트레칭,골반 스트레칭,가슴/어깨 스트레칭,회전근개 스트레칭","M"
"1","진천","성인","일반","56","관리자","3등급","20250117","준비운동:윗몸올리기 ,엎드려 버티기 / 본운동:걷기 / 정리운동:상지 루틴 스트레칭,전신 루틴 스트레칭","F"
"1","영동","성인","출장","60","관리자","참가","20250117","준비운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭 / 본운동:스텝박스 오르내리기 ,실내 자전거타기,서서 어깨  들어올리기,바벨 끌어당기기,매달려서 다리 들기 / 정리운동:전신 루틴 스트레칭","M"
"1","영동","성인","출장","46","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:턱걸이,윗몸 말아 올리기,서서 상체 일으키기,앉았다 일어서기,스텝퍼 오르내리기,팔벌려뛰기,버피운동 / 정리운동:상지 루틴 스트레칭,전신 루틴 스트레칭,달리기","M"
"7","고양","어르신","일반","76","관리자","1등급","20250117","준비운동:앉아서 다리 펴기,앉아서 다리 밀기 ,서서 다리 모으고 벌리기","M"
"1","영동","어르신","출장","68","관리자","3등급","20250117","준비운동:고관절 스트레칭,대퇴이두근 스트레칭,엉덩이 스트레칭 / 본운동:앉아서 당겨 내리기,덤벨 잡고 앉았다 일어서기,물병 들고 한발 앞으로 내밀고 앉았다 일어서기,균형 걷기 / 정리운동:가슴 스트레칭,등/어깨 뒤쪽 스트레칭,옆구리 스트레칭,몸 앞으로 굽히기","M"
"1","영동","어르신","출장","65","관리자","참가","20250117","준비운동:어깨 스트레칭,전신 루틴 스트레칭 / 본운동:고정식 트레드밀에서 걷기,앉아서 다리 펴기,앉아서 다리 밀기 ,짐볼에서 윗몸 일으키기 / 정리운동:마주 앉아 대퇴이두근 스트레칭2,고관절 스트레칭,엉덩이 스트레칭,전신 루틴 스트레칭","M"
"1","마포","성인","일반","61","관리자","참가","20250117","본운동:흔들어 체조,끌어요 당겨요,엉금엉금 기어요","M"
"2","영동","어르신","출장","67","관리자","참가","20250117","준비운동:목 스트레칭,대퇴사두근 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:바벨 잡고 들어올리기,몸통 들어올리기,물통으로 양팔 들어올리기,고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 오르내리기  / 정리운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭2","M"
"1","진천","성인","일반","43","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭  / 본운동:걷기,실내 자전거타기","F"
"47","세종","어르신","일반","71","관리자","1등급","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:앉아서 다리 펴기,앉아서 다리 밀기 ,서서 다리 모으고 벌리기,대퇴이두근 스트레칭,엉덩이 스트레칭,고정식 트레드밀에서 걷기,스텝박스 오르내리기  / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","F"
"9","세종","어르신","일반","77","관리자","1등급","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:걷기,의자 이용 중심 잡기 루틴 운동,균형 걷기,물통으로 양팔 들어올리기,플렉스 바 비틀기,벽에서 팔굽혀 펴기 / 정리운동:전신 루틴 스트레칭","F"
"1","세종","어르신","일반","70","관리자","참가","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기 ,목봉잡고 앉았다 일어나기 / 정리운동:전신 루틴 스트레칭","F"
"8","세종","어르신","일반","72","관리자","1등급","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:앉아서 엉덩관절 굽히기,서서 뒤꿈치 들기,목봉잡고 앉았다 일어나기,몸통 들어올리기,탄력밴드 후방으로 당기기,탄력밴드 무릎으로 당기기 / 정리운동:전신 루틴 스트레칭","F"
"34","세종","어르신","일반","68","관리자","1등급","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 오르내리기 ,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기  / 정리운동:전신 루틴 스트레칭","M"
"1","강북","청소년","일반","18","관리자","참가","20250117","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:턱걸이,윗몸올리기 ,누워서 다리 들어올리기,전완대고 버티기,웨이트 트레이닝  루틴프로그램,양발 모아 좌우 뛰기,무릎 들어 연속 뛰기,조깅,자전거타기,줄넘기 운동,박스 운동  루틴프로그램,사다리 운동  루틴프로그램,버피운동 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"5","강북","성인","일반","19","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:사다리 옆으로 발 옮기기,버피운동,턱걸이,바벨 끌어당기기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","강북","성인","일반","19","관리자","참가","20250117","준비운동:전신 루틴 스트레칭 / 본운동:의자에 앉아 다리 뻗어 올리기,서서 다리로 탄력밴드 당기기 I,서서 어깨  들어올리기,계단 두 칸씩 뛰기 / 정리운동:전신 루틴 스트레칭","F"
"22","세종","어르신","일반","70","관리자","3등급","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:허리 스트레칭,배스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,고정식 트레드밀에서 걷기,스텝박스 오르내리기  / 정리운동:전신 루틴 스트레칭","F"
"1","강북","성인","일반","19","관리자","참가","20250117","준비운동:목 스트레칭,엉덩이 스트레칭,넙다리 안쪽 스트레칭 / 본운동:윗몸올리기 ,앉아서 엉덩관절 굽히기,계단 뛰어 오르기,소파를 이용한 윗몸올리기,무릎 높여 제자리 달리기 / 정리운동:전신 루틴 스트레칭","M"
"1","강북","청소년","일반","18","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:걷기,실내 자전거타기,줄넘기,상체 앞으로 숙이기 / 정리운동:전신 루틴 스트레칭","F"
"34","세종","어르신","일반","68","관리자","1등급","20250117","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:달리기,손목 펴기/굽히기,앉았다 일어서기,윗몸올리기  / 정리운동:전신 루틴 스트레칭","F"
"4","강북","성인","일반","20","관리자","3등급","20250117","준비운동:목 스트레칭,가슴/어깨 앞쪽 스트레칭 / 본운동:달리기,턱걸이,매달려서 다리 들기,짐볼 윗몸올리기 / 정리운동:허리 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","강북","성인","일반","19","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:사다리 옆으로 발 옮기기,버피운동,턱걸이,바벨 끌어당기기 / 정리운동:상지 루틴 스트레칭","M"
"1","강북","성인","일반","19","관리자","참가","20250117","본운동:윗몸 말아 올리기,엎드려 버티기,옆으로 누워 버티기,달리기 / 정리운동:전신 루틴 스트레칭","M"
"2","강북","청소년","일반","18","관리자","2등급","20250117","준비운동:동적 스트레칭 루틴프로그램,왜가리 자세 / 본운동:양팔 벌려 높이 뛰기,웨이트 트레이닝  루틴프로그램,조깅 / 정리운동:정적 스트레칭  루틴프로그램","M"
"1","강북","청소년","일반","18","관리자","2등급","20250117","준비운동:동적 스트레칭 루틴프로그램,왜가리 자세,아기자세 / 본운동:양팔 벌려 높이 뛰기,웨이트 트레이닝  루틴프로그램,조깅 / 정리운동:정적 스트레칭  루틴프로그램","M"
"1","강북","청소년","일반","18","관리자","참가","20250117","준비운동:다리자세,의자에 앉아 가슴 뒤로 젖히기,몸통 스트레칭 / 본운동:걷기,실외 자전거타기,실내 자전거타기,줄넘기,맨몸운동  루틴프로그램,메디신볼 운동  루틴프로그램,바운딩 운동  루틴프로그램 / 정리운동:전신 루틴 스트레칭","F"
"1","강북","성인","일반","19","관리자","2등급","20250117","준비운동:가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,팔벌려뛰기,버피운동,점프 팔굽혀펴기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","강북","청소년","일반","18","관리자","2등급","20250117","준비운동:전신 루틴 스트레칭,엎드려 한발 원 그리기 / 본운동:줄넘기,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,계단 두 칸씩 뛰기","F"
"1","강북","성인","일반","43","관리자","참가","20250117","준비운동:전신 루틴 스트레칭 / 본운동:턱걸이,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,자전거타기,줄넘기 운동,박스 운동  루틴프로그램,사다리 운동  루틴프로그램,메디신볼 운동  루틴프로그램 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","진천","성인","일반","57","관리자","참가","20250117","준비운동:전신 루틴 스트레칭 / 본운동:앉았다 일어서기,팔굽혀펴기,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭,계단 뛰어 오르기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"3","오산","어르신","일반","79","관리자","3등급","20250117","본운동:벽에서 팔굽혀 펴기,고정식 트레드밀에서 걷기,의자에 앉아 다리 뻗어 올리기,앉아서 엉덩관절 굽히기 / 정리운동:전신 루틴 스트레칭","M"
"1","오산","어르신","일반","65","관리자","3등급","20250117","준비운동:목 스트레칭,가슴 스트레칭,팔꿈치 맞닿아 원그리기 / 본운동:탄력밴드 후방으로 당기기,탄력밴드 측면으로 당기기,서서 팔꿈치 펴기,물통으로 양팔 들어올리기,밴드 머리 뒤로 들어올리기,몸 앞으로 굽히기,고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기  / 정리운동:등 스트레칭,엉덩이 스트레칭,골반 스트레칭,골반 스트레칭2","F"
"1","KSPO송파","성인","일반","23","관리자","3등급","20250117","준비운동:진자운동","F"
"1","오산","성인","일반","48","관리자","3등급","20250117","본운동:누워서 배가로근 수축 II,엎드려 버티기,누워서 다리 좌우로 움직이기,줄넘기,수영,팔벌려뛰기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","F"
"2","KSPO송파별관(어르신)","어르신","일반","71","관리자","1등급","20250117","준비운동:등/어깨 뒤쪽 스트레칭,아래 팔 스트레칭 / 본운동:탄력밴드 전방으로 당기기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 팔꿈치 굽히기,서서 팔꿈치 펴기 / 정리운동:어깨 스트레칭,골반 스트레칭,가슴/어깨 스트레칭,회전근개 스트레칭","M"
"1","KSPO송파별관(어르신)","어르신","일반","65","관리자","1등급","20250117","준비운동:등/어깨 뒤쪽 스트레칭 / 본운동:앉아서 다리 펴기,대퇴사두근 스트레칭,몸통 비틀기,의자 잡고 한발 들기 / 정리운동:골반 스트레칭,가슴/어깨 스트레칭,회전근개 스트레칭,하지 루틴 스트레칭2","M"
"1","증평","성인","일반","57","관리자","참가","20250117","본운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭","M"
"1","남원","성인","일반","30","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:누워서 배가로근 수축 II,턱걸이,팔벌려뛰기,버피운동,줄넘기,계단 뛰어 오르기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","양평","어르신","일반","66","관리자","1등급","20250117","준비운동:고정식 트레드밀에서 걷기 / 본운동:앞뒤로 선넘기,머리 위로 공 넘기기,풍선 튕기기 / 정리운동:고정식 자전거 타기,앉아서 당겨 내리기,앉아서 팔꿈치 굽히기","M"
"1","달서","성인","일반","19","관리자","3등급","20250117","본운동:엎드려 버티기,옆으로 누워 버티기,달리기 / 정리운동:전신 루틴 스트레칭","M"
"1","달서","성인","일반","24","관리자","참가","20250117","준비운동:엎드려서 다리 차올리기,짐볼 윗몸올리기 / 본운동:소파를 이용한 윗몸올리기,엎드려 버티기,허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭","F"
"1","천안","어르신","일반","66","관리자","3등급","20250117","준비운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,베개 밟고 두발 모아 서기 / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기 / 정리운동:어깨 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭,엉덩이 스트레칭","F"
"1","화성","어르신","일반","78","관리자","1등급","20250117","준비운동:고정식 트레드밀에서 걷기,고정식 자전거 타기 / 본운동:덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 펴기 / 정리운동:고관절 스트레칭,엉덩이 스트레칭","M"
"1","화성","어르신","일반","74","관리자","3등급","20250117","준비운동:어깨 스트레칭,몸통 비틀기,등 대고 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,물속에서 걷기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,대퇴이두근 스트레칭2,엉덩이 스트레칭","M"
"2","전주","성인","일반","23","관리자","2등급","20250117","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭,막대 잡고 팔 안쪽/바깥 돌림 / 본운동:달리기,실내 자전거타기,줄넘기,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,저항밴드 운동  루틴프로그램","F"
"1","고양","성인","일반","20","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭,달리기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기 / 본운동:넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭2,엎드려서 다리 차올리기,윗몸올리기 ,짐볼 윗몸올리기,소파를 이용한 윗몸올리기 / 정리운동:전신 루틴 스트레칭","M"
"3","부천","어르신","일반","83","관리자","1등급","20250117","준비운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기  / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기 / 정리운동:어깨 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭","M"
"3","삼척","성인","일반","63","관리자","참가","20250117","준비운동:달리기,계단 올라갔다 내려오기,계단 뛰어 오르기 / 본운동:한발 앞으로 내밀고 앉았다 일어서기,앉았다 일어서기,윗몸올리기 ,엎드려 버티기 / 정리운동:전신 루틴 스트레칭","M"
"1","남구(울산)","어르신","일반","65","관리자","참가","20250117","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:의자에 앉아 다리 뻗어 올리기,의자 앞에서 앉았다 일어서기,하지 루틴 스트레칭2 / 정리운동:전신 루틴 스트레칭","M"
"9","마포","어르신","일반","82","관리자","참가","20250117","준비운동:마주 앉아 대퇴이두근 스트레칭,베개 밟고 대각방향으로 서기,베개 밟고 측면으로 양팔 들기 / 본운동:볼 위에 앉아 밴드 양옆으로 당기기,베개 밟고 서기,고정식 자전거 타기,앉아서 다리 밀기  / 정리운동:대퇴이두근 스트레칭2,종아리 스트레칭","M"
"2","마포","어르신","일반","75","관리자","2등급","20250117","준비운동:어깨 스트레칭,몸통 비틀기,등 대고 대퇴이두근 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,물속에서 걷기 / 정리운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,대퇴사두근 스트레칭,엉덩이 스트레칭2","M"
"1","중구(서울)","성인","일반","61","관리자","참가","20250117","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸올리기 ,엎드려 버티기,사다리 안팎 뛰기,앉았다 일어서면서 점프하기 / 정리운동:걷기,달리기,실내 자전거타기,트레드밀에서 걷기","F"
"1","창원마산회원","유소년","일반","11","관리자","3등급","20250117","준비운동:무릎 굽혀 가슴 닿기,발바닥 마주대고 끌어당기기 / 본운동:팔 구부려 등 모으기,밴드로 다리 들어 올려 버티기 / 정리운동:제자리 뛰기,왕복달리기","M"
"3","성남","어르신","일반","68","관리자","참가","20250117","준비운동:전신 루틴 스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2 / 정리운동:전신 루틴 스트레칭","M"
"1","중구(서울)","성인","일반","26","관리자","3등급","20250117","준비운동:동적 스트레칭 루틴프로그램 / 본운동:달리기,앉았다 일어서기,버피 테스트,윗몸올리기 ,네발기기 자세로 팔 다리 들기 / 정리운동:정적 스트레칭  루틴프로그램,하지 루틴 스트레칭2,상지 루틴 스트레칭","F"
"8","성남","어르신","일반","73","관리자","3등급","20250117","준비운동:어깨 스트레칭,몸통 비틀기,고관절 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 오르내리기  / 정리운동:엉덩이 스트레칭,엉덩이 스트레칭2,종아리 스트레칭","F"
"6","강릉","성인","일반","61","관리자","3등급","20250117","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:달리기,누워서 막대 잡고 팔 들어올리기,서서 상체 일으키기,윗몸올리기 ,저항밴드 운동  루틴프로그램 / 정리운동:전신 루틴 스트레칭","M"
"1","창원마산회원","유소년","일반","11","관리자","참가","20250117","준비운동:전신 루틴 스트레칭,무릎 굽혀 가슴 닿기,발바닥 마주대고 끌어당기기,다리 굽혀(W자) 상체 뒤로 눕기 / 본운동:엎드려 팔 대고 버티기,팔 구부려 등 모으기,V자 버티기,허리 비틀어 앉았다 일어서기,점프해서 발바닥 치기,콘 뛰어넘기,2단 줄넘기,공 양손으로 주고 받기,훌라후프로 공 끌고 가기,공 위로 던지고 제자리 돌아 받기,십(十)자 드리블 / 정리운동:다리 벌려 앞으로 상체 숙이기,다리 벌려 옆으로 상체 숙이기,한 발 앞굽이 팔 위로 뻗어 가슴 내밀기,무릎 대고 상체 뒤로 젖히기","M"
"9","중구(서울)","성인","일반","37","관리자","참가","20250117","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭 / 본운동:달리기,계단 올라갔다 내려오기,계단 뛰어 오르기,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭 / 정리운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭","M"
"3","서구(광주)","성인","일반","57","관리자","참가","20250117","준비운동:전신 루틴 스트레칭 / 본운동:넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭","F"
"2","KSPO송파별관(어르신)","어르신","일반","68","관리자","3등급","20250117","준비운동:고관절 스트레칭,대퇴이두근 스트레칭,대퇴이두근 스트레칭2,엉덩이 스트레칭 / 본운동:앉아서 다리 펴기,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기","M"
